WordInds,LexSemErr,ThresholdCrossingIteration,ONsize,Frequency,NumSemFeats,ThresholdWasCrossed,CorrectItemCrossed,WordThatCrossed,Relatedness_name,Relatedness_code,WordInput
708,787.423722759205,8,6,2.09689998626709,8,True,1.0,gong,SemRelated,0.5,gong
293,708.6569063953526,6,1,2.6364998817443848,9,True,1.0,drum,SemRelated,0.5,drum
522,755.1994291921449,8,5,2.4914000034332275,8,True,1.0,comb,SemRelated,0.5,comb
289,767.813392995344,7,3,1.715999960899353,8,True,1.0,perm,SemRelated,0.5,perm
822,813.8500020039626,10,9,3.3183000087738037,7,True,1.0,bite,SemRelated,0.5,bite
313,847.8779537576914,11,12,2.8041000366210938,6,True,1.0,slap,SemRelated,0.5,slap
712,813.5371081675743,9,6,2.6963999271392822,6,True,1.0,bald,SemRelated,0.5,bald
295,829.9841462263375,11,12,2.0413999557495117,10,True,1.0,lice,SemRelated,0.5,lice
1182,77.77064149860195,1,5,4.128900051116943,6,True,1.0,shut,SemRelated,0.5,shut
344,64.06270035462502,1,1,1.3802000284194946,4,True,1.0,ajar,SemRelated,0.5,ajar
1416,752.4075978483295,8,4,3.735100030899048,5,True,1.0,busy,SemRelated,0.5,busy
320,118.98785194751197,2,4,1.3423999547958374,10,True,1.0,doer,SemRelated,0.5,doer
486,57.589318348798315,1,1,1.2041000127792358,5,True,1.0,crux,SemRelated,0.5,crux
325,129.74851113370372,2,7,3.3385000228881836,4,True,1.0,main,SemRelated,0.5,main
722,833.3509962029427,12,15,3.4231998920440674,7,True,1.0,hall,SemRelated,0.5,hall
323,814.1572409375333,10,12,2.004300117492676,8,True,1.0,dome,SemRelated,0.5,dome
1484,764.5794443689598,8,3,5.700699806213379,6,True,1.0,what,SemRelated,0.5,what
372,581.8383156879797,5,1,3.924299955368042,12,True,1.0,news,SemRelated,0.5,news
363,834.692678654372,10,13,1.9589999914169312,9,True,1.0,dill,SemRelated,0.5,dill
334,759.3875837323128,8,4,1.2553000450134277,11,True,1.0,hemp,SemRelated,0.5,hemp
907,545.8341549558525,5,5,1.968500018119812,6,True,1.0,clot,SemRelated,0.5,clot
336,238.32874138566868,3,11,1.7482000589370728,7,True,1.0,gore,SemRelated,0.5,gore
497,744.8306007964354,7,2,3.1350998878479004,3,True,1.0,tied,SemRelated,0.5,tied
343,113.44858458449244,2,8,2.539099931716919,8,True,1.0,loop,SemRelated,0.5,loop
370,835.792473553872,11,11,3.026900053024292,9,True,1.0,cure,SemRelated,0.5,cure
361,826.8818054532237,10,13,2.762700080871582,10,True,1.0,heal,SemRelated,0.5,heal
659,816.728965942935,10,12,3.287600040435791,7,True,1.0,hook,SemRelated,0.5,hook
348,802.0348492131507,9,8,1.3221999406814575,8,True,1.0,vise,SemRelated,0.5,vise
586,795.8096884874554,9,8,2.3032000064849854,11,True,1.0,clam,SemRelated,0.5,clam
392,701.339643222562,7,3,1.8062000274658203,8,True,1.0,kelp,SemRelated,0.5,kelp
1219,660.1566942358594,6,7,1.7482000589370728,5,True,1.0,oink,SemRelated,0.5,oink
349,665.4737209670486,9,7,2.1522998809814453,7,True,1.0,woof,SemRelated,0.5,woof
455,824.6031412008895,11,13,2.3345000743865967,7,True,1.0,hull,SemRelated,0.5,hull
373,827.8034419470353,11,13,1.924299955368042,6,True,1.0,mast,SemRelated,0.5,mast
748,71.37251938425419,1,2,4.186299800872803,6,True,1.0,kids,SemRelated,0.5,kids
374,620.4575586938477,7,4,1.4471999406814575,4,True,1.0,tyke,SemRelated,0.5,tyke
710,539.5027686060705,5,15,3.274199962615967,11,True,1.0,mail,SemRelated,0.5,mail
382,395.1403561741335,4,5,1.531499981880188,11,True,1.0,blog,SemRelated,0.5,blog
666,683.1192844688105,6,3,2.0253000259399414,11,True,1.0,oats,SemRelated,0.5,oats
393,814.800416446729,9,9,2.8608999252319336,8,True,1.0,corn,SemRelated,0.5,corn
492,594.2245585517597,6,10,2.4547998905181885,3,True,1.0,lust,SemRelated,0.5,lust
403,27.942195284986763,1,0,2.6884000301361084,6,True,1.0,envy,SemRelated,0.5,envy
556,682.5755699391389,6,2,2.2014000415802,11,True,1.0,taco,SemRelated,0.5,taco
398,773.4995672805214,8,4,3.1092000007629395,9,True,1.0,soup,SemRelated,0.5,soup
1178,426.8765126086006,4,0,1.6434999704360962,5,True,1.0,apex,SemRelated,0.5,apex
426,148.34332131056425,2,7,2.4828999042510986,8,True,1.0,peak,SemRelated,0.5,peak
553,476.07159633483917,5,4,2.799999952316284,5,True,1.0,lawn,SemRelated,0.5,lawn
408,88.735810797167,1,3,2.340399980545044,7,True,1.0,turf,SemRelated,0.5,turf
1173,677.394792219727,6,2,1.740399956703186,13,True,1.0,aids,SemRelated,0.5,aids
415,694.6931537794715,6,1,1.579800009727478,12,True,1.0,mono,SemRelated,0.5,mono
968,801.9776440173476,10,9,1.8194999694824219,12,True,1.0,slum,SemRelated,0.5,slum
411,773.8792846066826,8,5,3.81850004196167,8,True,1.0,poor,SemRelated,0.5,poor
580,867.3781302472169,10,12,1.7633999586105347,9,True,1.0,bead,SemRelated,0.5,bead
425,692.7944999663017,7,6,1.9138000011444092,14,True,1.0,yarn,SemRelated,0.5,yarn
882,835.4433895229552,12,11,1.9776999950408936,6,True,1.0,slab,SemRelated,0.5,slab
413,823.7181667186687,11,13,1.3978999853134155,10,True,1.0,pane,SemRelated,0.5,pane
1442,538.5285147571005,6,3,4.634200096130371,5,True,1.0,into,SemRelated,0.5,into
431,682.095908936544,6,1,4.044600009918213,4,True,1.0,goes,SemRelated,0.5,goes
1097,820.7664418559747,10,9,1.8976000547409058,6,True,1.0,soar,SemRelated,0.5,soar
423,755.6561896729856,9,7,2.895400047302246,6,True,1.0,flew,SemRelated,0.5,flew
1460,508.85072292629576,4,0,3.058799982070923,8,True,1.0,thou,SemRelated,0.5,thou
449,544.7287820686931,5,3,2.591099977493286,4,True,1.0,unto,SemRelated,0.5,unto
861,825.7118873334614,9,8,4.383999824523926,8,True,1.0,shit,SemRelated,0.5,shit
443,781.0776310955907,10,8,1.4471999406814575,10,True,1.0,musk,SemRelated,0.5,musk
1283,310.8822313612216,3,10,3.433000087738037,8,True,1.0,code,SemRelated,0.5,code
446,262.07739674959845,3,3,1.6901999711990356,8,True,1.0,gimp,SemRelated,0.5,gimp
874,767.9772020793934,8,4,3.0852999687194824,9,True,1.0,trap,SemRelated,0.5,trap
447,505.2876484022289,4,0,2.439300060272217,9,True,1.0,ammo,SemRelated,0.5,ammo
551,826.6087581618503,7,10,2.978600025177002,8,True,1.0,nail,SemRelated,0.5,nail
448,888.2455499968503,10,9,2.5464999675750732,8,True,1.0,bolt,SemRelated,0.5,bolt
667,339.860283030646,4,0,1.431399941444397,9,True,1.0,okra,SemRelated,0.5,okra
461,824.7796056510858,11,13,2.544100046157837,7,True,1.0,bean,SemRelated,0.5,bean
1244,588.3407905165634,6,2,1.6232000589370728,3,True,1.0,hazy,SemRelated,0.5,hazy
471,795.6791923305578,10,8,1.7924000024795532,14,True,1.0,dusk,SemRelated,0.5,dusk
1355,165.9944739075315,2,0,0.8450999855995178,6,True,1.0,ditz,SemRelated,0.5,ditz
468,242.30139730993454,3,4,1.8920999765396118,6,True,1.0,cram,SemRelated,0.5,cram
1527,651.3233397161475,7,3,1.924299955368042,7,True,1.0,hype,SemRelated,0.5,hype
485,809.826466834171,10,7,2.075500011444092,7,True,1.0,flop,SemRelated,0.5,flop
816,395.41748408674334,4,9,3.295599937438965,9,True,1.0,dean,SemRelated,0.5,dean
481,762.4725242522819,7,2,1.4914000034332275,6,True,1.0,coed,SemRelated,0.5,coed
1463,418.65775447216856,4,0,2.0827999114990234,7,True,1.0,epic,SemRelated,0.5,epic
494,644.1902939144891,6,1,1.6128000020980835,8,True,1.0,saga,SemRelated,0.5,saga
771,814.9782929778584,10,11,2.0413999557495117,7,True,1.0,rink,SemRelated,0.5,rink
484,508.51102847384465,4,0,2.340399980545044,6,True,1.0,iced,SemRelated,0.5,iced
803,807.3611529298023,7,3,2.18179988861084,8,True,1.0,calf,SemRelated,0.5,calf
520,833.0851617532289,9,6,2.730799913406372,10,True,1.0,goat,SemRelated,0.5,goat
674,879.2354821649309,8,4,1.8513000011444092,7,True,1.0,mitt,SemRelated,0.5,mitt
509,901.6985675080035,11,16,3.7286999225616455,8,True,1.0,ball,SemRelated,0.5,ball
1027,691.909544441196,6,1,2.1461000442504883,7,True,1.0,grub,SemRelated,0.5,grub
574,814.0914448633903,10,9,2.7135000228881836,8,True,1.0,worm,SemRelated,0.5,worm
525,803.414528557639,9,6,2.176100015640259,7,True,1.0,sled,SemRelated,0.5,sled
515,789.11686520034,9,9,3.1208999156951904,14,True,1.0,bike,SemRelated,0.5,bike
818,702.480546829933,7,2,2.18179988861084,7,True,1.0,veil,SemRelated,0.5,veil
539,803.8436314510784,9,7,3.0048000812530518,8,True,1.0,mask,SemRelated,0.5,mask
1065,715.0228604402388,6,3,1.8260999917984009,9,True,1.0,mesa,SemRelated,0.5,mesa
517,799.3779696410245,11,9,3.015399932861328,9,True,1.0,sand,SemRelated,0.5,sand
635,752.2215458827771,8,7,2.3501999378204346,10,True,1.0,claw,SemRelated,0.5,claw
588,732.8249863365997,8,8,1.9493999481201172,13,True,1.0,hoof,SemRelated,0.5,hoof
756,633.5327690249458,5,0,2.2764999866485596,9,True,1.0,arch,SemRelated,0.5,arch
523,735.6263055600598,9,6,2.2945001125335693,9,True,1.0,vase,SemRelated,0.5,vase
594,812.4963716868948,10,9,2.895400047302246,6,True,1.0,hood,SemRelated,0.5,hood
540,867.7459464184982,10,14,2.950900077819824,8,True,1.0,tent,SemRelated,0.5,tent
973,783.9081377120796,8,7,2.935499906539917,5,True,1.0,wipe,SemRelated,0.5,wipe
552,766.963410434332,9,6,2.889899969100952,9,True,1.0,soap,SemRelated,0.5,soap
926,782.0667379969196,9,8,2.2227001190185547,8,True,1.0,reel,SemRelated,0.5,reel
584,819.3285604031531,10,10,2.664599895477295,9,True,1.0,cart,SemRelated,0.5,cart
704,687.2570301640975,6,2,0.6990000009536743,12,True,1.0,whey,SemRelated,0.5,whey
558,768.9248148483484,8,5,3.3364999294281006,12,True,1.0,milk,SemRelated,0.5,milk
809,815.3575173518691,10,10,2.7235000133514404,4,True,1.0,coop,SemRelated,0.5,coop
606,117.16801629490865,2,12,2.7535998821258545,7,True,1.0,nest,SemRelated,0.5,nest
932,725.4299739965633,7,2,2.9586000442504883,9,True,1.0,wrap,SemRelated,0.5,wrap
564,829.4364246554067,10,9,3.545599937438965,8,True,1.0,tape,SemRelated,0.5,tape
611,756.1344082022514,10,7,2.198699951171875,6,True,1.0,shin,SemRelated,0.5,shin
565,816.7864081999718,10,12,3.5201001167297363,10,True,1.0,foot,SemRelated,0.5,foot
724,785.2662306532573,8,10,1.770900011062622,4,True,1.0,sash,SemRelated,0.5,sash
571,112.84582945521773,2,10,3.0945000648498535,9,True,1.0,belt,SemRelated,0.5,belt
879,814.0490427733675,11,13,1.7853000164031982,9,True,1.0,mite,SemRelated,0.5,mite
577,740.6747413030406,8,5,2.547800064086914,7,True,1.0,crab,SemRelated,0.5,crab
630,813.1066921018999,9,14,2.1847000122070312,7,True,1.0,rake,SemRelated,0.5,rake
575,788.7804239366494,9,9,2.6542000770568848,8,True,1.0,fork,SemRelated,0.5,fork
913,609.919999708461,5,2,1.1138999462127686,7,True,1.0,dewy,SemRelated,0.5,dewy
787,808.7414605175205,10,8,2.2600998878479004,7,True,1.0,mist,SemRelated,0.5,mist
862,655.149991805281,6,2,4.0441999435424805,10,True,1.0,lady,SemRelated,0.5,lady
617,706.1090582566376,6,1,4.453499794006348,6,True,1.0,girl,SemRelated,0.5,girl
1066,783.8504489787227,8,4,1.5563000440597534,4,True,1.0,prod,SemRelated,0.5,prod
719,843.8968894489586,8,5,2.827399969100952,10,True,1.0,whip,SemRelated,0.5,whip
930,838.4137457106748,8,7,4.596499919891357,9,True,1.0,home,SemRelated,0.5,home
639,661.5244751555263,6,5,3.1068999767303467,12,True,1.0,yard,SemRelated,0.5,yard
1028,688.1774393907206,8,8,1.6334999799728394,10,True,1.0,skit,SemRelated,0.5,skit
697,729.8688650707738,7,3,3.5223000049591064,13,True,1.0,film,SemRelated,0.5,film
644,849.5811179411279,9,9,3.6050000190734863,13,True,1.0,gold,SemRelated,0.5,gold
643,863.8278527836577,9,10,3.674999952316284,9,True,1.0,ring,SemRelated,0.5,ring
999,811.0928425162,10,11,3.072200059890747,9,True,1.0,cast,SemRelated,0.5,cast
702,649.2173505026456,7,7,1.5184999704360962,8,True,1.0,scab,SemRelated,0.5,scab
705,615.8463855044558,6,1,3.6405999660491943,11,True,1.0,army,SemRelated,0.5,army
650,807.9865598739364,9,7,3.116300106048584,6,True,1.0,tank,SemRelated,0.5,tank
1563,803.2435897586985,8,4,2.6041998863220215,7,True,1.0,mere,SemRelated,0.5,mere
669,651.4062738005102,10,8,3.379699945449829,10,True,1.0,pool,SemRelated,0.5,pool
842,765.0242418187554,8,4,1.2788000106811523,6,True,1.0,loin,SemRelated,0.5,loin
679,728.3760826671079,8,9,2.2600998878479004,10,True,1.0,veal,SemRelated,0.5,veal
693,837.2368315922288,11,13,3.14739990234375,10,True,1.0,wire,SemRelated,0.5,wire
685,766.5397320000453,7,3,2.2067999839782715,7,True,1.0,duct,SemRelated,0.5,duct
1047,326.0603103715997,3,7,3.0232999324798584,6,True,1.0,bury,SemRelated,0.5,bury
687,97.98958365105696,1,3,2.459399938583374,7,True,1.0,tomb,SemRelated,0.5,tomb
943,809.9092213698219,9,10,2.257699966430664,4,True,1.0,hash,SemRelated,0.5,hash
743,299.9986437443267,3,10,3.1682000160217285,11,True,1.0,meal,SemRelated,0.5,meal
906,786.0377063935961,9,6,2.4828999042510986,9,True,1.0,boil,SemRelated,0.5,boil
716,832.1707714699536,10,10,4.040999889373779,10,True,1.0,fire,SemRelated,0.5,fire
1196,709.1528536350088,8,9,1.8194999694824219,7,True,1.0,scat,SemRelated,0.5,scat
810,757.2410541510524,10,7,2.2764999866485596,4,True,1.0,prop,SemRelated,0.5,prop
1215,547.1241505823516,5,0,1.6720999479293823,8,True,1.0,opus,SemRelated,0.5,opus
718,817.7010761314683,11,10,3.4354000091552734,9,True,1.0,band,SemRelated,0.5,band
945,712.5859037312782,7,3,2.3838000297546387,8,True,1.0,gulf,SemRelated,0.5,gulf
762,666.5766227221068,7,11,2.2227001190185547,10,True,1.0,cove,SemRelated,0.5,cove
891,663.5270345909172,6,1,2.528899908065796,8,True,1.0,memo,SemRelated,0.5,memo
749,762.5523702391067,8,7,3.436500072479248,8,True,1.0,note,SemRelated,0.5,note
854,799.8909606945999,9,11,3.3176000118255615,9,True,1.0,wash,SemRelated,0.5,wash
757,605.6600243569029,5,0,1.3978999853134155,6,True,1.0,suds,SemRelated,0.5,suds
944,805.7968731275477,8,5,1.6901999711990356,8,True,1.0,pelt,SemRelated,0.5,pelt
759,861.752631212391,11,13,2.2788000106811523,9,True,1.0,mink,SemRelated,0.5,mink
997,710.2853558095217,7,4,2.340399980545044,6,True,1.0,trim,SemRelated,0.5,trim
799,771.469164553372,9,6,2.8420000076293945,7,True,1.0,chop,SemRelated,0.5,chop
1079,622.8473895880327,5,0,3.5822999477386475,7,True,1.0,area,SemRelated,0.5,area
768,677.6017816135454,7,8,2.9916999340057373,11,True,1.0,site,SemRelated,0.5,site
1162,779.3654197722332,9,8,2.322200059890747,10,True,1.0,clan,SemRelated,0.5,clan
825,781.606006523715,8,7,3.187000036239624,8,True,1.0,gang,SemRelated,0.5,gang
846,707.2498182314691,6,3,2.2504000663757324,10,True,1.0,womb,SemRelated,0.5,womb
817,858.9760019894007,12,18,3.2385001182556152,10,True,1.0,male,SemRelated,0.5,male
1298,817.2077092358478,10,8,4.293000221252441,7,True,1.0,seen,SemRelated,0.5,seen
1203,716.0624291988657,7,2,2.0413999557495117,6,True,1.0,blur,SemRelated,0.5,blur
826,704.6557979088636,6,1,2.9646999835968018,5,True,1.0,sons,SemRelated,0.5,sons
823,579.5331465167204,5,0,3.337100028991699,9,True,1.0,papa,SemRelated,0.5,papa
911,786.6743832854165,9,7,1.3617000579833984,8,True,1.0,curd,SemRelated,0.5,curd
886,732.8917451041099,7,2,1.6720999479293823,10,True,1.0,brie,SemRelated,0.5,brie
1024,700.7782919917079,7,10,2.973099946975708,9,True,1.0,yell,SemRelated,0.5,yell
855,795.0971947073351,11,10,3.6970999240875244,5,True,1.0,sing,SemRelated,0.5,sing
1408,797.043138534423,9,7,1.9955999851226807,10,True,1.0,muse,SemRelated,0.5,muse
1072,680.5745562362729,6,2,2.6730000972747803,7,True,1.0,arts,SemRelated,0.5,arts
878,759.4862061033743,8,3,1.973099946975708,6,True,1.0,pulp,SemRelated,0.5,pulp
857,815.4921932293109,10,12,2.7283999919891357,8,True,1.0,root,SemRelated,0.5,root
884,800.5319008767656,8,11,2.9121999740600586,11,True,1.0,gear,SemRelated,0.5,gear
871,747.9467301988354,8,8,4.10830020904541,7,True,1.0,jack,SemRelated,0.5,jack
1154,804.415155483979,9,9,4.609600067138672,7,True,1.0,work,SemRelated,0.5,work
869,772.4364957199197,9,7,3.436500072479248,10,True,1.0,shop,SemRelated,0.5,shop
1254,691.7467633606534,7,10,2.689300060272217,9,True,1.0,pace,SemRelated,0.5,pace
983,847.4108550936073,12,18,3.827199935913086,8,True,1.0,beat,SemRelated,0.5,beat
1245,831.4869407842136,11,10,2.4742000102996826,7,True,1.0,sour,SemRelated,0.5,sour
890,627.1093725186636,6,3,2.706700086593628,11,True,1.0,acid,SemRelated,0.5,acid
1167,654.5610740349214,6,2,2.344399929046631,6,True,1.0,oral,SemRelated,0.5,oral
947,787.82124713008,10,8,4.639500141143799,9,True,1.0,talk,SemRelated,0.5,talk
1140,779.2862667546119,10,9,2.2355000972747803,9,True,1.0,toll,SemRelated,0.5,toll
935,848.3817899588724,12,16,2.498300075531006,6,True,1.0,fare,SemRelated,0.5,fare
1468,740.1971641403173,8,10,1.8387999534606934,8,True,1.0,jest,SemRelated,0.5,jest
1212,538.445317722628,6,2,0.9031000137329102,8,True,1.0,quip,SemRelated,0.5,quip
1221,814.3114332278552,11,13,2.884200096130371,9,True,1.0,sore,SemRelated,0.5,sore
941,764.0949797865862,9,7,2.799999952316284,7,True,1.0,bump,SemRelated,0.5,bump
1405,750.0679458256709,9,10,2.803499937057495,8,True,1.0,neat,SemRelated,0.5,neat
1280,685.3928340941872,6,2,2.2788000106811523,5,True,1.0,tidy,SemRelated,0.5,tidy
989,581.9718232960207,4,0,1.1761000156402588,8,True,1.0,yeti,SemRelated,0.5,yeti
985,529.912074038268,5,1,1.857300043106079,6,True,1.0,ogre,SemRelated,0.5,ogre
1440,762.3870608290886,8,7,1.7853000164031982,4,True,1.0,lull,SemRelated,0.5,lull
1206,820.8504083553931,12,12,3.588599920272827,6,True,1.0,slow,SemRelated,0.5,slow
1043,740.8407312510653,7,4,2.0253000259399414,6,True,1.0,howl,SemRelated,0.5,howl
1000,655.3809639264271,6,0,2.178999900817871,8,True,1.0,meow,SemRelated,0.5,meow
1494,804.4385487918669,10,9,3.1623001098632812,10,True,1.0,wise,SemRelated,0.5,wise
1121,503.1542071916425,4,0,1.8976000547409058,10,True,1.0,guru,SemRelated,0.5,guru
1314,539.6221692602969,4,1,3.039400100708008,8,True,1.0,zero,SemRelated,0.5,zero
1020,761.1669773249803,8,8,4.163099765777588,11,True,1.0,five,SemRelated,0.5,five
1365,410.4841994261762,4,1,4.24429988861084,6,True,1.0,used,SemRelated,0.5,used
1218,813.1016808439131,10,7,1.9911999702453613,6,True,1.0,bulk,SemRelated,0.5,bulk
1098,123.6851986703427,2,16,4.452199935913086,4,True,1.0,hear,SemRelated,0.5,hear
1075,72.85846324164082,1,3,3.3078999519348145,6,True,1.0,loud,SemRelated,0.5,loud
1382,775.2160359156422,9,5,3.390199899673462,8,True,1.0,rule,SemRelated,0.5,rule
1360,436.9499037012032,4,0,2.659899950027466,5,True,1.0,obey,SemRelated,0.5,obey
1397,145.49795231472925,2,1,1.7782000303268433,4,True,1.0,afar,SemRelated,0.5,afar
1110,130.61705351557356,2,17,3.0302000045776367,7,True,1.0,mile,SemRelated,0.5,mile
1371,805.6423566334009,9,8,4.2418999671936035,5,True,1.0,took,SemRelated,0.5,took
1328,521.1115631784927,5,1,3.6589999198913574,6,True,1.0,kept,SemRelated,0.5,kept
1276,807.7971678366581,10,11,4.035900115966797,5,True,1.0,rest,SemRelated,0.5,rest
1166,710.9319027623451,8,9,1.3221999406814575,5,True,1.0,doze,SemRelated,0.5,doze
1500,680.6063173578375,7,2,1.6812000274658203,4,True,1.0,vary,SemRelated,0.5,vary
1452,247.21709100348988,3,0,2.9872000217437744,9,True,1.0,odds,SemRelated,0.5,odds
1341,680.9001736654152,6,0,2.983599901199341,11,True,1.0,noel,SemRelated,0.5,noel
1214,725.303033496852,7,12,4.151500225067139,10,True,1.0,year,SemRelated,0.5,year
1534,104.78292106229121,2,1,4.111299991607666,5,True,1.0,true,SemRelated,0.5,true
1344,100.78682608082974,1,5,3.9446001052856445,7,True,1.0,fact,SemRelated,0.5,fact
1263,126.66378454819043,2,7,4.999499797821045,5,True,1.0,time,SemRelated,0.5,time
1256,80.90564109263809,1,5,3.9179000854492188,6,True,1.0,hour,SemRelated,0.5,hour
1537,758.9591863996834,8,4,4.695799827575684,6,True,1.0,much,SemRelated,0.5,much
1334,729.6743735551497,8,3,3.7534000873565674,5,True,1.0,less,SemRelated,0.5,less
1353,712.0662301382564,8,4,1.9955999851226807,6,True,1.0,wham,SemRelated,0.5,wham
1304,798.0051710640786,10,9,1.2553000450134277,5,True,1.0,bonk,SemRelated,0.5,bonk
1533,566.1637465511875,5,1,1.1761000156402588,5,True,1.0,akin,SemRelated,0.5,akin
1364,551.5882190016453,5,15,4.327899932861328,10,True,1.0,same,SemRelated,0.5,same
1325,576.8883102983443,5,0,1.9138000011444092,5,True,1.0,redo,SemRelated,0.5,redo
1323,801.4092616355636,9,6,1.4471999406814575,8,True,1.0,dolt,SemRelated,0.5,dolt
1492,811.8797955981606,9,10,4.0391998291015625,9,True,1.0,hate,SemRelated,0.5,hate
1433,775.3095687776272,8,3,3.9416000843048096,8,True,1.0,glad,SemRelated,0.5,glad
1368,349.2283705462311,4,10,4.627200126647949,5,True,1.0,find,SemRelated,0.5,find
1358,135.25551937315487,2,10,4.145400047302246,7,True,1.0,lost,SemRelated,0.5,lost
1444,778.5658606526036,7,3,1.770900011062622,8,True,1.0,glee,SemRelated,0.5,glee
1439,571.2634890888377,5,7,1.5051000118255615,8,True,1.0,zeal,SemRelated,0.5,zeal
1391,85.66944775568932,1,4,1.8691999912261963,5,True,1.0,snug,SemRelated,0.5,snug
1373,92.9875423052712,1,2,2.460900068283081,5,True,1.0,cozy,SemRelated,0.5,cozy
1501,139.36076403519925,2,9,4.947299957275391,5,True,1.0,been,SemRelated,0.5,been
1464,123.81416927949515,2,11,5.497300148010254,6,True,1.0,have,SemRelated,0.5,have
1438,860.259207850187,13,20,4.393599987030029,7,True,1.0,care,SemRelated,0.5,care
1385,776.593372870149,9,6,4.671899795532227,8,True,1.0,help,SemRelated,0.5,help
1511,782.0867218942558,8,4,3.5940001010894775,7,True,1.0,soul,SemRelated,0.5,soul
1401,369.70213798828115,4,12,4.39300012588501,11,True,1.0,mind,SemRelated,0.5,mind
1515,97.56434023220974,1,8,2.2899999618530273,6,True,1.0,yuck,SemRelated,0.5,yuck
1420,155.78644977561487,2,6,2.8685998916625977,5,True,1.0,foul,SemRelated,0.5,foul
1539,745.9447005210411,8,5,2.079200029373169,6,True,1.0,whim,SemRelated,0.5,whim
1498,222.85906179153548,3,0,2.5315001010894775,9,True,1.0,urge,SemRelated,0.5,urge
1554,805.2018972541946,10,8,1.934499979019165,4,True,1.0,ruse,SemRelated,0.5,ruse
1458,763.8241633264576,8,5,1.8976000547409058,8,True,1.0,ploy,SemRelated,0.5,ploy
1548,654.080072412183,7,5,2.359800100326538,5,True,1.0,keen,SemRelated,0.5,keen
1531,483.6992441206561,4,3,1.4149999618530273,5,True,1.0,avid,SemRelated,0.5,avid
